Tag Value,Owner Reputation,Owner User ID,Owner User Type,Owner Display Name,Is Answered,View Count,Answer Count,Score,Question ID,Last Activity Date,Gold Badges,Silver Badges,Bronze Badges
"wix, webview2",11,8823077,registered,Vladimir21,True,349,3,0,74218408,1709110460,0,0,1
"macos, .htaccess, terminal, hidden-files",879,528096,registered,Vallieres,False,1627,2,2,20705550,1709110436,0,2,13
"ios, swift, async-await, while-loop, cpu-usage",675,11921619,registered,Jafar Khoshtabiat,True,50,1,0,78072823,1709110425,0,3,19
pycharm,177,9805742,registered,little_mice,False,7,0,0,78073099,1709110397,0,1,6
"amazon-web-services, aws-lambda, aws-nuke",87,17348878,registered,PeeKay,False,40,0,-1,78073026,1709110363,0,1,5
"arrays, function, dynamic, powershell",577,1813769,registered,LuckyFalkor84,True,136028,5,31,13318382,1709110351,1,3,9
"javascript, next.js, formidable, next-api",11,21974092,registered,abdooumeh,False,709,0,1,76350916,1709110326,0,0,2
"xcode, swiftui, share, uiactivityviewcontroller",3125,11450810,registered,nOk,True,30120,16,80,56533564,1709110324,2,4,15
"laravel, vue.js, vite, inertiajs",2943,36599,registered,ARemesal,False,41,0,1,78072321,1709110312,2,4,13
"sql, oracle",21942,1461424,registered,sampathsris,True,24160,3,6,25684794,1709110292,5,19,32
"spring-boot, maven, mainclass",1047,2527825,registered,gfan,False,28,1,0,78072571,1709110285,1,3,13
"javascript, azure, outlook, microsoft-graph-api, azure-ad-b2c",1,23466651,registered,Darman,False,98,1,0,78065232,1709110284,0,0,2
"c#, unity-game-engine",65,20615354,registered,Karan,False,36,0,0,78071369,1709110283,0,0,6
"express, cookies, websocket, socket.io, jwt",61,21385219,registered,crystaltine,False,54,1,1,77295538,1709110262,0,0,5
"sql, oracle",1,22885824,registered,MCFH93,False,33,2,-1,78071685,1709110237,0,0,1
"java, android, xml, material-design, programmatically-created",21,23370256,registered,Martin,False,12,0,0,78073080,1709110235,0,0,2
ftdi,349,8821328,registered,RadioMan85,False,11,0,0,78072948,1709110229,0,1,11
"reactjs, next.js",581,2062339,registered,Milan Val&#225;šek,False,44,2,0,78071253,1709110210,0,2,10
"c#, unit-testing, mocking, automoq",144,1528634,registered,stuwilmur,False,48,1,1,77088274,1709110155,1,1,8
"vb.net-2010, windows-forms-designer",742,1431288,registered,Josh McKearin,True,14866,10,4,11887232,1709110149,1,3,14
"python, numpy, multidimensional-array, numpy-ndarray",3,13170832,registered,Ian de Villiers,True,46,2,0,78072754,1709110146,0,0,2
"python, documentation, cups",79,18281585,registered,ShZnd,True,3116,5,4,72057061,1709110126,1,1,6
"javascript, reactjs, pagination",1217,6787187,registered,Alpit Anand,True,2828,2,0,54968426,1709110100,1,6,17
"node.js, openai-api",23,10094206,registered,Lawrence,True,95,2,0,78020474,1709110093,0,0,5
"javascript, reactjs, three.js, 3d",33,20514796,registered,Jaime Ferreira,False,29,1,0,78071500,1709110091,0,0,4
".net, maui, android-biometric-prompt",756,5791863,registered,SJaka,True,41,1,0,78071942,1709110086,0,3,15
java,1,23487888,registered,user23487888,False,25,0,0,78072011,1709110071,0,0,2
"node.js, azure-active-directory, jwt, authorization",23,11788770,registered,Pedro Ignacio,False,28,1,0,78071516,1709110062,0,0,3
"ruby-on-rails, rake",1021,3649246,registered,user3649246,True,189849,12,98,23801899,1709110056,1,3,8
"php, symfony, rabbitmq",117,12175510,registered,veysiisik,False,14,0,0,78073059,1709110054,0,1,6
"batch-file, visual-studio-2022",726,9578273,registered,66Gramms,False,98,1,1,78002099,1709110017,0,4,18
"git, git-lfs",65,10399733,registered,Tam&#225;s Sajti,False,37,1,0,77081022,1709110012,0,1,7
"javascript, for-loop, foreach",73,17191156,registered,Apurv,False,59,0,-2,78066637,1709109997,0,0,7
"javascript, netsuite, suitescript2.0",157,14454623,registered,AnthoVdo,False,16,0,-1,78073053,1709109965,0,0,9
"r, integer-overflow",121,21258842,registered,EmilA,True,34,1,1,78069314,1709109953,0,0,7
"java, exception, checked-exceptions",119,11534500,registered,sparsh goyal,True,56,1,3,78070216,1709109949,0,1,7
"amazon-web-services, aws-lambda, amazon-sns, amazon-textract",1,23493154,registered,Ger,False,32,1,0,78070787,1709109940,0,0,1
yang,2321,4476484,registered,nullromo,False,33,1,0,78064310,1709109933,2,8,27
"javascript, ios",125,7611663,registered,Regnalf,False,12,0,0,78073045,1709109895,0,1,8
"r, windows, csv, cmd, data.table",1093,7147695,registered,Samuel Saari,True,48,2,3,78072179,1709109874,0,4,12
vuejs2,1,19837607,registered,Rouxy,False,26,0,0,78072980,1709109860,0,0,3
"javascript, reactjs, material-ui, jss",72792,379008,registered,GibboK,True,64277,11,99,47268652,1709109857,9,20,35
"excel, flutter, import",1,18733295,registered,Thibault Schvartz,False,24,0,0,78072797,1709109857,0,0,1
"java, recursion, optimization",185,9314261,registered,Fire &#39;N Lightnin&#39;,False,42,0,4,78073041,1709109827,0,1,8
"java, jpa-2.0, criteriaquery",295092,342852,registered,Sean Patrick Floyd,True,201381,7,146,2883887,1709109817,0,24,76
"javascript, reactjs, react-query",175,11522165,registered,medfouedslama,True,23369,2,12,67091583,1709109813,1,1,7
"android, mobile, hardware",1,23495360,registered,mariano_sosa,False,9,0,0,78073039,1709109810,0,0,1
"json, integration, webapi, dataverse",272,1240135,registered,Zakir HC,False,26,1,0,78039860,1709109804,1,2,15
"wordpress, polylang",41,16607652,registered,Giorgi Khatchapuridze,False,25,0,0,78073036,1709109779,0,0,6
"nlp, transformer-model, google-translation-api, machine-translation, glossary",1,17892313,registered,Quang Huy Vũ,False,9,0,0,78073035,1709109773,0,0,1
"xcode, unity-game-engine, google-mobile-ads, applovin",1,20062712,registered,Anh Tuan,False,10,0,0,78073034,1709109769,0,0,1
"javascript, css, react-native, react-hooks, expo",1,21979614,registered,Radhika Padiya,False,16,0,0,78072597,1709109758,0,0,3
"cucumber, cucumber-jvm, cucumber-java, cucumber-junit",77,12826706,registered,Tharun S M,False,11,0,0,78073032,1709109755,1,1,8
"html, css",1,21477258,registered,George Neofytou,False,24,0,-2,78073030,1709109745,0,0,1
"plotly, axis",1,21542077,registered,Roba-Barham,False,15,0,0,78073027,1709109738,0,0,1
"python, python-3.x, server, network-programming, python-requests",12148,1020139,registered,Shuzheng,True,152168,2,128,43252542,1709109702,3,6,14
"android, kotlin, android-studio, android-jetpack-compose",3344,1887460,registered,Darshan Mistry,False,30,0,2,78073025,1709109695,1,8,22
"cadence-workflow, uber-cadence",2157,7205620,registered,Krash,False,10,0,0,78073023,1709109689,2,5,21
"java, java.util.concurrent",26777,1527084,registered,Geek,True,66657,3,89,11520189,1709109688,4,8,18
"docker, geoserver",21,3805951,registered,Nuighon,False,29,0,0,78067682,1709109688,0,0,5
"javascript, reactjs, arrays, redux, react-hooks",21,18860173,registered,Олег ,True,30,2,-1,78072677,1709109682,0,0,4
"salesforce, salesforce-lightning",1,9206731,registered,Mukul,False,5,0,0,78073020,1709109672,0,0,1
"javascript, node.js, npm, npm-scripts, parceljs",43,15267476,registered,gmeeker99,True,809,2,1,72166532,1709109661,0,0,3
"java, cron, schedule, crontrigger",68651,436560,registered,Lajos Arpad,True,1374,2,0,58375105,1709109660,11,28,42
"c#, .net, internationalization, visual-studio-2019",3,22913725,registered,MK-3PP,True,52,1,0,78068007,1709109660,0,0,3
"sql-server, ssis, sql-server-agent",19,12746002,registered,Vasavi,False,35,0,0,78072947,1709109657,0,0,5
"mongodb, indexing, full-text-search, space-complexity",109,14505240,registered,Nguyen Tran,False,9,0,0,78073017,1709109651,0,1,8
"rest, apache-iceberg, airbyte",11,23289987,registered,Võ Quang Đức,False,76,0,1,77870545,1709109631,0,0,1
"powershell, switch-statement, 64-bit",4321,5649639,registered,SebMa,True,72,2,2,78062092,1709109603,0,6,17
"kotlin, oop, inheritance, interface",1244,1890849,registered,Navjot,True,35,1,0,78072431,1709109597,1,3,15
"c++, linux, compiler-errors, suse, dynamic-library",2350,772739,registered,Darkgaze,True,54855,9,25,65407610,1709109585,1,10,23
"javascript, jquery, html, forms, ckeditor",964,3394021,registered,Abhishek Sachan,True,12403,4,1,39830233,1709109576,1,7,18
"android, react-native, gradle",1947,5724342,registered,Gurmukh Singh,True,2429,1,1,70172322,1709109564,1,5,19
"guice, tensorflow-lite, android-r8, methodhandle",41,14949883,registered,Abdul-Mateen,False,12,0,0,78073005,1709109555,0,0,2
"javascript, jquery, jquery-select2",7978,1596786,registered,FacundoGFlores,True,2361,3,1,39377127,1709109549,2,10,20
"python, matrix, affinity, spectral-clustering",1,23494907,registered,user23494907,False,19,0,0,78072982,1709109539,0,0,2
"c#, amazon-web-services, unity-game-engine, amazon-s3",2993,573925,registered,Csabi,False,26,1,-1,78072551,1709109525,2,9,25
"python, charts, pytorch, pytorch-geometric",11,23367674,registered,GPS-999,False,14,1,1,78072379,1709109518,0,0,1
"c++, documentation, doxygen",41,11611653,registered,user11611653,False,26,0,-2,78072996,1709109479,0,0,6
"typescript, casting, typescript-types",12446,388994,registered,blade,True,1014,3,2,76322112,1709109456,3,9,17
"postgresql, docker, docker-compose, dockerfile, docker-volume",15,8517766,registered,Simon Podstavek,False,33,0,0,78072994,1709109443,0,0,3
typescript-generics,21,23494632,registered,lvshihao,False,38,0,2,78072278,1709109418,0,0,2
"linux, grep, syslog",3,11243977,registered,ReversibleMan,True,28,1,0,78072931,1709109414,0,0,3
"excel-formula, office-addins, ms-office-addin",1,22161963,registered,Nadeem Ashfaq,False,11,0,0,78072811,1709109411,0,0,2
"c#, amazon-web-services, unity-game-engine, amazon-s3",2993,573925,registered,Csabi,False,26,1,-1,78072551,1709109525,2,9,25
"python, charts, pytorch, pytorch-geometric",11,23367674,registered,GPS-999,False,14,1,1,78072379,1709109518,0,0,1
"c++, documentation, doxygen",41,11611653,registered,user11611653,False,26,0,-2,78072996,1709109479,0,0,6
"typescript, casting, typescript-types",12446,388994,registered,blade,True,1014,3,2,76322112,1709109456,3,9,17
"postgresql, docker, docker-compose, dockerfile, docker-volume",15,8517766,registered,Simon Podstavek,False,33,0,0,78072994,1709109443,0,0,3
typescript-generics,21,23494632,registered,lvshihao,False,38,0,2,78072278,1709109418,0,0,2
"linux, grep, syslog",3,11243977,registered,ReversibleMan,True,28,1,0,78072931,1709109414,0,0,3
"excel-formula, office-addins, ms-office-addin",1,22161963,registered,Nadeem Ashfaq,False,11,0,0,78072811,1709109411,0,0,2
"python, odoo",1,19749160,registered,Ben,False,50,1,0,78069722,1709109399,0,0,1
"css, lastpass",1504,8322279,registered,Gage Hendy Ya Boy,True,14285,9,18,50145270,1709109397,1,3,17
"python-3.x, macos",1,4171467,registered,bleedingorangeblue,False,31,1,-2,78069529,1709109396,0,0,2
"reactjs, mui-x-data-grid, mui-x",59,2576778,registered,Irene,False,284,0,0,76713299,1709109384,0,0,9
"c++, opengl, raycasting, volume-rendering",1,11411013,registered,YanLiu,False,40,0,-3,78071773,1709109379,0,0,2
java,166,5871008,registered,Coding world,True,113,3,-1,41909015,1709109377,0,5,18
"reactjs, next.js",32631,7132550,registered,Michał Turczyn,False,23,1,0,78072737,1709109369,7,20,39
"c#, .net, maui",19,19565505,registered,Cristiano Aloigi,False,78,0,1,78041742,1709109347,0,0,5
"php, file-upload",11,21620298,registered,Loki wind.,False,119,2,1,77047681,1709109341,0,0,3
"python, if-statement",10507,1247509,registered,Billjk,True,121616,9,115,9271712,1709109338,3,5,18
"flutter, agora.io, videocall, agora, agora-implementation",11,20986711,registered,Muhammad Huzaifa Khan,False,19,0,0,78072805,1709109269,0,0,2
"java, android",1,23467752,registered,HughGreat,False,21,0,0,78066632,1709109257,0,0,1
"swift, macos, swiftui, tableview",1034,12740074,registered,wildcard,False,1058,2,2,70827102,1709109232,0,3,13
"c#, .net, rest, httpclient, dotnet-httpclient",11,18280210,registered,Simone D.,True,68,2,0,78065945,1709109232,0,0,4
python-3.x,1,23495259,registered,mk_,False,17,0,0,78072941,1709109217,0,0,1
"python, jtag",561,8031956,registered,R&#233;mi Baudoux,True,230,1,1,59963357,1709109214,0,2,14
"c#, .net, blazor, mudblazor",11,17963485,registered,Amin Kahram,True,64,2,1,78053189,1709109210,0,0,3
"c++, winapi",863,410083,registered,Dave F,False,78,1,1,78062129,1709109184,1,2,14
"sql, postgresql",116,1802474,registered,user1802474,False,32,1,0,78072706,1709109179,1,1,7
"data-modeling, recommendation-engine, mahout, mahout-recommender",57,15671786,registered,Arkadian,False,45,0,0,78068863,1709109160,0,1,7
"java, swing",127319,245549,registered,Roman,True,63806,4,20,5260462,1709109158,4,9,20
"c#, wcf, tcp, corewcf",1358,2342467,registered,Alag,False,53,0,1,78047863,1709109143,1,6,17
"apt, dpkg",41,9322948,registered,steini2000,False,17,1,0,78048590,1709109139,0,0,3
"javascript, node.js, express, heroku, sequelize.js",435,13538399,registered,brickandbone,True,70336,5,41,64449464,1709109124,1,3,6
"django, django-views, django-templates",13,10581720,registered,kmhmubin,False,432,3,1,69077324,1709109117,0,1,5
"php, apache, file-permissions, chmod, virtualmin",1827,2608145,registered,Joel Hernandez,True,79257,2,19,23070266,1709109116,1,3,17
"swift, swiftui",743,17924593,registered,parapote,True,41,2,0,78072547,1709109102,0,2,13
"sql, datetime, google-cloud-platform, google-bigquery, date-conversion",11,23495255,registered,m996,False,16,0,1,78072960,1709109081,0,0,1
"java, visual-studio-code",751,2043575,registered,Daniel M&#252;ller,True,16197,5,15,57148090,1709109078,1,3,11
android,1,23495203,registered,Yvone Koge,False,17,0,0,78072891,1709109068,0,0,1
"java, spring-batch",9,11996010,registered,hanene,False,23,0,-1,78072952,1709109067,0,0,4
"kubernetes, nginx, kubernetes-helm, kong",361,1372989,registered,Andy Schmitt,False,32,0,0,78059006,1709109053,1,2,13
web,13,16917256,registered,Jeremy Kenn,False,15,0,-4,78072932,1709109042,0,0,2
"coq, typeclass",7350,4771,registered,andreas,True,29,1,0,78040732,1709109033,2,6,18
"authentication, next.js, jwt, next.js14, clerk",517,1925689,registered,Oliver,False,17,0,0,78072953,1709109021,0,4,11
".net-core, dotnet-cli",701,10798010,registered,Jason Ayer,False,68,1,1,77883228,1709109018,1,3,12
"swift, swiftui, swiftui-list, vstack, lazyvstack",77,20827414,registered,dhaval123,False,91,2,4,78054046,1709109005,0,2,11
"iframe, sapui5, embed",1766,3649862,registered,keshet,False,190,0,0,77189454,1709108970,1,5,16
"javascript, tailwind-css, flowbite",121,1536187,registered,garyk1968,False,16,1,0,78068730,1709108941,0,1,5
"php, arrays, performance",4819,2391413,registered,Zsolt Szilagyi,True,477797,9,98,16675753,1709108940,2,10,27
"android, android-layout, layout",550,1467494,registered,Laurent D.,False,21,0,0,78072942,1709108933,0,2,13
"r, plotly",41,9720922,registered,abarnsey,True,2081,2,3,61335292,1709108929,0,0,4
"python, multithreading, timeout",735,1413450,registered,Amr,True,3205,2,9,10821995,1709108903,0,2,11
"express, websocket, socket.io, nuxt.js, nuxt3",1,23495302,registered,Joe_G,False,20,0,0,78072913,1709108901,0,0,1
"c#, uwp",39,22987628,registered,Daniel,False,106,2,-4,78012475,1709108880,0,0,2
"python, opencv, image-processing, skeleton",135,3328547,registered,user3328547,True,267,1,2,77560561,1709108867,1,1,8
genymotion,1088,17856705,registered,Computable,False,20,1,1,78071374,1709108857,2,4,14
"webpack, ejs, vite",163,3903098,registered,user3903098,False,859,1,3,76121695,1709108844,0,0,6
javascript,31,22708736,registered,Mahmud,False,68,0,-1,77257726,1709108836,0,0,5
"python, algorithm, sliding-window",91,7143718,registered,Karina,True,27,1,2,78072546,1709108834,0,0,7
python-polars,19,23215573,registered,okayama-taro,False,109,0,0,77893543,1709108823,0,0,3
"php, wordpress, mysqli",1,23495317,registered,Rahul Chauhan,False,12,0,-1,78072930,1709108818,0,0,2
"spring-boot, spring-webflux",579,7390851,registered,uday214125,False,598,2,1,56820946,1709108815,1,3,13
"c, embedded, bit",123,4982304,registered,Flav Flavius,True,4345,8,4,30688465,1709108806,0,1,8
"c#, visual-studio-2022, primary-constructor",43,21181401,registered,NTE,True,43,1,0,78072785,1709108792,0,0,6
"appium, winappdriver",605,2913139,registered,user2913139,False,886,2,0,75021653,1709108769,1,2,9
"angular, azure, azure-web-app-service",1,22125518,registered,ncodes,False,148,1,0,76558650,1709108729,0,0,1
"react-native, jestjs",93,4225383,registered,Amogh Kulkarni,False,30,0,-1,78057519,1709108728,0,1,9
"wordpress, spam, bbpress, akismet",1619,1718491,registered,Jesse Nickles,False,9,0,0,78072920,1709108706,1,7,20
"android, kotlin, itext",49,1730742,registered,Naresh29,False,17,0,0,78065809,1709108696,0,0,9
"reactjs, typescript, next.js",53,4147553,registered,JaW,True,80,2,1,77996310,1709108660,0,0,6
"pytorch, checkpointing",5234,3358488,registered,user118967,False,11,1,1,78071359,1709108657,2,7,19
"tomcat, log4j, log4j2, tomcat9",1501,355180,registered,MobDev,False,13,0,0,78072468,1709108617,1,4,13
"android, xamarin.forms, xamarin.android, maui",1,18396207,registered,Ishan Sharma,False,15,0,0,78072911,1709108614,0,0,3
"node.js, mongodb, express, mongoose",56,11160446,registered,Talha Jutt,True,2095,3,0,73653855,1709108603,0,1,11
"php, docker, compilation",307,4546671,registered,DaveLV2,False,15,0,0,78072900,1709108562,1,3,9
"java, postgresql, spring-boot, hibernate, enums",112,9772107,registered,Mojtaba jalambadani,False,169,1,2,77455887,1709108537,0,1,7
github,530,366759,registered,Saulo,True,4093,2,7,71258394,1709108495,1,2,13
"glusterfs, data-lakehouse",1,23495273,registered,Zakia Ouajih,False,6,0,0,78072904,1709108490,0,0,1
