Tag Value,Owner Reputation,Owner User ID,Owner User Type,Owner Display Name,Is Answered,View Count,Answer Count,Score,Question ID,Gold Badges,Silver Badges,Bronze Badges
"visual-studio-code, text-to-speech, microphone, github-copilot",9,23095691,registered,Nelson Ferreira Alves,FALSE,30,0,-1,78136319,0,0,1
"c#, dictionary, hashtable, tuples",2867,40397,registered,AlexH,TRUE,161285,10,132,955982,2,5,11
"raspberry-pi-pico, rp2040, uwb",1,17388002,registered,Amit Sharma,FALSE,109,1,0,76459568,0,0,1
"modelica, dymola",345,6905666,registered,Songio,FALSE,36,1,2,78124526,0,1,12
"ios, swift, 3d, arkit, realitykit",1233,6852313,registered,Darkwonder,FALSE,17,0,-1,78139934,1,4,19
"r, subset, addition, cumulative-sum, tibble",11,22679301,registered,bubblehobby,TRUE,29,1,-1,78140294,0,0,1
"python, statistics, ecdf",15,17288766,registered,tara,FALSE,22,0,0,78140612,0,0,4
"python, reactjs, flask",1,22995006,registered,Asad,FALSE,27,0,0,78140522,0,0,4
"javascript, vite, esmodules",2112,2439989,registered,Delmontee,TRUE,36,1,0,78128004,1,4,21
"node.js, npm",10739,3679900,registered,y2k-shubham,FALSE,1484,1,1,77195654,4,12,26
"css, wordpress, navbar, submenu",1,11857992,registered,Nokhba Noor,FALSE,15,0,0,78140608,0,0,3
"android, android-notifications",23,20316927,registered,shan170,TRUE,47,1,2,78139113,0,0,3
"ruby, selenium-webdriver, watir",5855,9043475,registered,Rajagopalan,TRUE,41,1,0,78134688,2,6,21
"spring, jaxb, soap-client",227,17037420,registered,TestUser,FALSE,17,0,0,78138677,0,2,11
"node.js, node-worker-threads, node-promisify",217,2853298,registered,Rajesh Kumar,FALSE,13,0,0,78140570,1,3,10
excel,21,23311454,registered,Pasquale Prudente,TRUE,47,1,1,78092312,0,0,3
"php, audio, twilio",2096,7981914,registered,Apps-n-Add-Ons,FALSE,891,1,0,62473653,1,6,19
"tensorflow, keras, gpu, cppflow",1,8528232,registered,kmra.k,FALSE,13,0,-2,78139729,0,0,5
"android, android-gradle-plugin, android-jetpack-compose, android-module",2934,10259491,registered,Raj Narayanan,TRUE,12967,4,8,73348523,1,7,18
"javascript, import",306,14266931,registered,Juan Perez,TRUE,30,1,1,78132186,0,3,13
"html, css, sticky",1,22696353,registered,Shadow of eagle,FALSE,29,0,0,78137969,0,0,2
"java, maven, war, java-21",1062,1443928,registered,Hard Worker,FALSE,19,1,-2,78140577,1,4,16
"c#, .net, validation, ssl, certificate",83,12009141,registered,healy25,TRUE,31070,3,8,57755028,1,1,3
"python, python-polars",525,14772152,registered,Daycent,TRUE,15808,2,17,71850031,1,2,13
"javascript, html, reactjs, node.js, django",109,12235437,registered,Tomas Premoli Muniagurria,FALSE,16,0,0,78140595,0,1,9
"ffmpeg, ffmpeg-python",11,19602283,registered,Валентин Арно,FALSE,746,1,1,73090867,0,0,3
struts2,11,23106223,registered,Mink,FALSE,43,0,1,78112862,0,0,2
"struts2, struts, struts2-jquery",366,7293136,registered,Kiran,FALSE,39,1,-1,78117964,0,3,13
"struts2, struts, ognl",42317,363573,registered,Stephan,TRUE,721,2,2,24078472,11,29,39
jqmath,1,23577151,registered,Olohigbe,FALSE,17,0,0,78140567,0,0,1
"angular, server-side-rendering, angular-transfer-state",1,11785776,registered,farshad,FALSE,15,0,0,78140589,0,0,2
"java, package",1521,4040743,registered,Pete,TRUE,1811,4,1,41604430,1,4,13
"pipe, fork, stdin, execvp, dup2",1298,739009,registered,StormByte,FALSE,24,0,0,78140482,1,5,20
"jdbc, apache-superset",3,3274418,registered,o_FMG,FALSE,5,0,0,78140587,0,0,3
visual-studio-code,79,9321369,registered,Flo,FALSE,30,2,0,78083295,0,0,6
intellij-idea,13064,1022330,registered,Oliver Watkins,FALSE,20,1,0,78127857,3,12,31
"swift, remote-control, remote-connection, mpremotecommandcenter",32,19748796,registered,Ahsan Mehmood,FALSE,19,0,-1,78140585,0,0,3
woocommerce,43,11984156,registered,Johann,FALSE,9,0,-3,78140582,0,0,5
"python-3.x, variance-inflation-factor",6901,439497,registered,ManInMoon,FALSE,11,0,0,78140541,2,6,18
c#,11,8300054,registered,Sjaak,FALSE,40,1,-2,78139989,0,0,1
"html, css, bootstrap-4",13,22505034,registered,Zahab Abbas,FALSE,27,1,0,78138582,0,0,4
python,5259,120171,registered,mistero,TRUE,51858,10,54,1181919,2,5,11
"authentication, keycloak, single-sign-on",23,15887207,registered,pickstar,FALSE,8,0,0,78140574,0,0,6
"python, user-interface, tkinter, syntax-error",19,23315378,registered,Ghulam Muhammad,FALSE,31,1,0,78140341,0,0,8
"python, machine-learning, scikit-learn, data-science, svm",907,3840909,registered,Yoganand.N,TRUE,46066,3,17,51297423,1,5,19
"java, android, javadoc",194,10644658,registered,Deepak J,TRUE,17,1,0,78119162,0,1,9
"c#, .net, open-telemetry",347,22155685,registered,user22155685,FALSE,12,0,0,78140569,0,1,6
"python, list, dictionary, datetime, txt",1,23397085,registered,SamWestlake-Cann,FALSE,28,1,0,78140025,0,0,1
"json, pandas, dataframe",31,23444668,registered,Wildcat PhD,TRUE,38,1,1,78137801,0,0,4
"python, flet",11,20336505,registered,Alexander,FALSE,23,0,0,78140561,0,0,3
"python, python-3.x, selenium-webdriver, aws-lambda, aws-lambda-containers",2008,6884119,registered,Mervin Hemaraju,FALSE,35,0,0,78140560,1,4,20
.htaccess,1,20582221,registered,Jorge Vila,FALSE,23,1,0,78139673,0,0,1
"python, json, large-data, ijson",69,4066956,registered,Tim Vowden,TRUE,15,1,0,78140528,0,1,5
"hibernate, jboss, migration, jboss7.x, jakarta-ee-9",55,1910169,registered,Skyverian,TRUE,17,1,0,78137456,1,1,6
git,101,4816261,registered,Preetpal Singh,TRUE,5543,3,10,29780641,0,1,3
"python, serialization, smtp",21,20243379,registered,brownfox2k6,FALSE,23,0,1,78132813,0,0,3
"uiactivityindicatorview, watchkit",6431,727742,registered,stk,TRUE,22459,9,37,28905131,2,8,22
"delphi, google-data-api, atom-feed",198,30039,registered,Mike Dillamore,TRUE,1814,2,11,225273,0,0,7
"javascript, node.js, electron, node.js-fs",873,5875983,registered,Faizan Saiyed,FALSE,18,0,0,78140546,1,4,17
"php, wordpress, wordpress-plugin-creation, wp-admin",57,17142896,registered,G.D.i,FALSE,50,0,0,77963950,0,0,6
"amazon-web-services, amazon-cognito",4731,1158241,registered,Freek Wiekmeijer,FALSE,15,0,1,78088088,1,10,23
"sympy, mpfr",341,2147922,registered,Alexandre Hoffmann,FALSE,29,2,0,78139410,0,2,9
"javascript, node.js, electron, node.js-fs",873,5875983,registered,Faizan Saiyed,FALSE,18,0,0,78140546,1,4,17
"php, wordpress, wordpress-plugin-creation, wp-admin",57,17142896,registered,G.D.i,FALSE,50,0,0,77963950,0,0,6
"amazon-web-services, amazon-cognito",4731,1158241,registered,Freek Wiekmeijer,FALSE,15,0,1,78088088,1,10,23
"sympy, mpfr",341,2147922,registered,Alexandre Hoffmann,FALSE,29,2,0,78139410,0,2,9
"python, pytorch, reinforcement-learning, deep-copy, pruning",18,23575674,registered,samje,TRUE,30,1,0,78139464,0,0,5
sql-server,19,14124652,registered,Sander Vanhemel,FALSE,28,1,-3,78140311,0,0,5
"rubygems, nokogiri, apple-m1",1445,516236,registered,Andy Davis,TRUE,6034,3,12,70963924,1,5,13
"angular, typescript",111,10666177,registered,Learner1,TRUE,32,2,-1,78140393,0,1,10
"python, pygame, collision",43,14828512,registered,w1ndnd,FALSE,19,0,-1,78139667,0,0,5
"go, protocol-buffers, grpc",25,22845139,registered,bonavii,FALSE,22,0,1,78140533,0,0,5
"javascript, jquery",21,23484671,registered,Leonardo Di Silvestre,FALSE,46,0,0,78140180,0,0,2
"python, azure, azure-functions",35,105839,registered,steambun,FALSE,36,1,0,78135567,0,0,9
"python, networkx, curve-fitting, mle, power-law",51,21164592,registered,afartinthewind,TRUE,73,1,3,78081209,0,0,3
"docker, docker-compose",35216,1256041,registered,sdgfsdh,TRUE,42,1,-2,78129879,4,16,36
"lua, linden-scripting-language",1,23576876,registered,Andrew Best,FALSE,13,0,0,78140309,0,0,1
grub,83,19167642,registered,MisterJAcobz,FALSE,14,0,-1,78140523,0,1,5
"reactjs, echarts",23,17627850,registered,Ajit Kumar,TRUE,35,1,0,78120560,0,0,4
"kubernetes, containers",917,1245887,registered,Sandeep540,TRUE,408,3,0,73524310,1,2,19
"javascript, validation, django-views, fetch-api, render",1,12383696,registered,Vinay yadav,TRUE,32,1,0,78131471,0,0,1
"web-applications, amadeus",1,19264792,registered,seif zeghic,FALSE,16,0,-2,78128238,0,0,2
"jquery, wordpress, woocommerce, append, each",171,3356573,registered,arvanderkamp,FALSE,10,0,0,78140516,0,1,10
"javascript, reactjs, material-ui, autocomplete",45,14018092,registered,Kuba Bujak,FALSE,28,0,0,78140206,0,0,7
"node.js, ubuntu, smb",565,8455819,registered,seventeen,FALSE,14,0,-1,78140514,1,2,14
"javascript, client-server, svelte, astrojs",306,14266931,registered,Juan Perez,FALSE,16,0,0,78140513,0,3,13
"visual-studio-code, formatting, clang-format",4520,960115,registered,Jeff G,FALSE,17,1,-1,78129719,1,5,19
vue.js,49,9694117,registered,F. Mukwevho,FALSE,329,1,2,73844226,0,1,6
"python, visual-studio-code, suppress-warnings, pylance",31,10330233,registered,nick,TRUE,32,1,2,78140231,0,0,4
.htaccess,45,4035527,registered,Maniek910,FALSE,25,0,0,78140480,0,1,6
python,1,23577166,registered,Bentiepentie,FALSE,21,0,-2,78140511,0,0,1
"amazon-web-services, azure-active-directory, single-sign-on, amazon-workspaces",23,16736159,registered,grLearn,FALSE,23,0,0,78139886,0,1,6
"java, reactjs, spring, docker, keycloak",3,16562801,registered,MaximSemenko,TRUE,3576,2,0,72991550,0,1,3
"python, aws-cdk, aws-secrets-manager",492,9025983,registered,Francisco,TRUE,26,1,0,78123062,0,3,13
spring-boot,21,17810272,registered,srinivasa rao marasu,FALSE,145,1,2,75485139,0,0,1
python,26815,75103,registered,thebjorn,TRUE,380262,3,154,11555468,5,21,39
"firebase, google-cloud-functions",51,23471461,registered,Alphonsio,TRUE,12,1,0,78140142,0,0,3
"c#, pdf, header, footer",554,3951461,registered,Shailesh,TRUE,1748,1,2,30894532,1,2,16
"gradle, intellij-idea",364,22280754,registered,Polarcode,FALSE,8385,3,2,77007880,0,1,8
"reactjs, react-bootstrap",343,7994787,registered,R_C,FALSE,9595,3,4,57832572,1,2,11
"combobox, html-select",1,3362626,registered,repcodes,FALSE,8750,1,0,22262650,0,1,3
"powerbi, powerquery",1,16391316,registered,Richard Lee,FALSE,32,0,0,78139560,0,0,2
masstransit,11299,759558,registered,Neil,FALSE,21,1,0,78129585,2,14,25
"python, pivot, python-polars",61,23096988,registered,epistemetrica,FALSE,73,1,0,78129464,0,0,3
git,204,2772380,registered,ColinM,TRUE,44,2,0,78127736,0,1,10
"java, spring, prometheus, metrics",610,5928838,registered,pi.314,FALSE,16,0,-1,78140497,0,3,14
"c++, ffmpeg, h.264, matroska",2241,990443,registered,Marvin Killing,FALSE,55,0,0,78113450,2,5,12
"swift, uicollectionview, uicollectionviewcell, uicollectionviewlayout",85,13599529,registered,ImNewBtw,FALSE,20,0,-1,78140496,0,0,6
"javascript, node.js, backend",53,13220248,registered,Vivek Kumar,FALSE,915,1,1,71862312,0,1,4
kubernetes,2938,927370,registered,SeattleOrBayArea,TRUE,2104,2,1,62820214,1,5,16
"python, matplotlib",1,6271666,registered,none2003,FALSE,14,0,-1,78138992,0,0,1
"vuejs3, bootstrap-vue",59,19399114,registered,Tanzeem,FALSE,359,2,0,76866906,0,1,9
"php, apache",51,9126020,registered,AlexCCIE,FALSE,13,0,0,78140488,0,1,5
"android, jenkins, sonarqube, build.gradle",19272,179669,registered,Bakudan,FALSE,45,0,1,78120218,7,17,33
"r, list",9521,3391549,registered,Adrian,TRUE,61809,11,20,32618369,3,4,16
"typescript, rest, orm, api-design, typeorm",8446,5243272,registered,sandrooco,TRUE,197647,5,77,47792808,3,13,30
"django-models, django-orm, django-jsonfield, jsonfield",23,22926470,registered,Hossein Sayyedmousavi,TRUE,17,2,1,78138780,0,0,3
"javascript, web-component",1282,13067324,registered,ZeroSevenTen,TRUE,3832,2,10,63066330,1,5,17
"libreoffice, libreoffice-calc",6242,411768,registered,shuhalo,TRUE,14724,5,20,49302321,2,5,16
"github-actions, github-actions-runners",364,4608157,registered,beedrill,FALSE,2360,1,1,71786326,0,3,12
"node.js, windows-installer",1,22134219,registered,Depan,FALSE,18,1,0,78137494,0,0,2
"docker, dockerfile, ubuntu-18.04, python-3.10",355,13472545,registered,Suresh,TRUE,12889,2,1,74739099,1,2,18
"clang, windows-subsystem-for-linux, ubuntu-22.04",63,12658348,registered,Malcador,FALSE,23,0,1,78114167,0,0,9
"python, data-analysis, calculation, atmosphere, metpy",3,14830021,registered,Sreeshma,FALSE,11,0,-1,78139161,0,0,2
"ios, authorization, core-motion, cmaltimeter",6160,908621,registered,fishinear,FALSE,29,0,0,78140476,2,11,28
"azure, azure-blob-storage, azure-application-gateway, azure-storage-account",27,2794745,registered,user2794745,FALSE,17,0,0,78140473,0,0,6
"java, jdbctemplate",29,12603460,registered,gonzo,FALSE,18,0,-1,78140471,0,0,4
"firebase, google-cloud-firestore",57,13826819,registered,Neil Celeste Rara,TRUE,643,2,2,69376326,0,0,4
"pdf-generation, wkhtmltopdf, html-to-pdf, html-pdf",1184,3104904,registered,Ramesh,FALSE,32,1,0,78058080,1,5,16
"echarts, apache-echarts",121,13302218,registered,Strike,TRUE,231,1,0,76922329,0,1,7
"android, react-native, shadow",218,7357097,registered,Sick Ranchez,TRUE,944,2,3,70674735,0,1,12
angular,1,22956133,registered,AnneTest123,FALSE,11,0,-1,78140458,0,0,2
"azure, appservice",210,14096849,registered,Robert,FALSE,42,1,0,78111217,0,4,12
"udp, gtk, listener, broadcast, gio",1,6363529,registered,MPFJ,FALSE,23,1,0,78136085,0,0,2
"c#, visual-studio, azure-functions, console",344,5727921,registered,David Petric,FALSE,45,0,1,78139706,0,2,15
"c#, algorithm, set, subset",35102,637142,registered,Tono Nam,TRUE,9190,8,5,10374419,6,13,27
"javascript, html",121,9441995,registered,Emberfire,FALSE,35,0,1,78140011,0,0,8
"blockchain, ethereum, solidity, hardhat, etherscan",843,1080642,registered,Peter Jack,FALSE,342,1,-2,71415395,1,3,12
"sql, database, snowflake-cloud-data-platform, data-analysis, snowflake-schema",7,19987224,registered,Ashutosh Tripathi,TRUE,22,1,0,78140153,0,0,2
"rest, http, api-design",15581,748789,registered,IMB,TRUE,454198,29,555,11746894,4,9,19
"java, spring, liquibase",397,2586406,registered,Sidaoui Majdi,FALSE,17,0,-1,78140452,0,2,12
"spring-boot, spring-session",538,9879898,registered,sge,FALSE,13,0,0,78140404,0,2,13
"rust, rust-axum",124,18390975,registered,MidKnight,FALSE,1004,1,0,76383850,0,0,8
"spring-boot, spring-session",538,9879898,registered,sge,FALSE,13,0,0,78140404,0,2,13
"rust, rust-axum",124,18390975,registered,MidKnight,FALSE,1004,1,0,76383850,0,0,8
"javascript, visual-studio, progressive-web-apps, service-worker",1,23549860,registered,ashwani verma,FALSE,21,1,0,78118966,0,0,1
"javascript, vuejs3, nuxt.js, nuxt3, .env",51,13749281,registered,yermakhan,FALSE,11,1,0,78139999,0,0,5
"python, pandas, dataframe",21,23349898,registered,Rayen,FALSE,21,0,0,78139237,0,0,2
"azure, firewall",69,11568602,registered,Miguel Vale,FALSE,16,0,0,78140428,0,0,10
"php, apache, .htaccess, redirect, mod-rewrite",43415,1435655,registered,m59,TRUE,8287,3,16,18625414,10,25,44
github,1,18750906,registered,keychain,FALSE,30,0,0,78138067,0,0,1
google-bigquery,1,23491776,registered,littlequery,FALSE,8,0,0,78140234,0,0,2
"javascript, python, python-3.x, odoo",1,22939254,registered,Arjun Das,FALSE,10,0,0,78139285,0,0,1
ffmpeg,1,23360120,registered,userxxxxxxxxx,FALSE,7,0,-1,78140417,0,0,1
zap,11,21250859,registered,Nivetha,FALSE,16,1,1,78139896,0,0,1
laravel,11,23557629,registered,Rukman Bernard,TRUE,31,1,-2,78140388,0,0,2
"c#, microsoft-graph-api, azure-ad-msal, client-certificates, azure-authentication",1,22498623,registered,user10563489,FALSE,32,1,0,78140086,0,0,1
"python, numpy",3722,6284785,registered,Anatoly,TRUE,257043,24,123,66322049,2,5,16
"delphi, delphi-2010, delphi-2009, delphi-xe, tmonitor",36450,80901,registered,mjn,TRUE,16122,1,34,3377579,6,18,39
"reactjs, immer",10703,285417,registered,Wonko the Sane,FALSE,26,0,0,78137243,5,15,27
"salesforce-service-cloud, salesforce-einstein, microsoft-copilot",1,23576967,registered,jason jones,FALSE,14,0,0,78140340,0,0,1
"python, outlook, categories, comtypes",13,10195281,registered,TempusFugit,FALSE,12,0,0,78139245,0,0,6
"javascript, date",21,23300837,registered,klp,TRUE,70,4,0,78138344,0,0,3
"python, deep-learning, qgis, semantic-segmentation, pyqgis",1,19181410,registered,elk_python,FALSE,27,0,0,78140023,0,0,2
angular,35,18797301,registered,Ttshkalol,FALSE,28,2,0,78137363,0,0,4
typescript,12211,1128290,registered,garethdn,FALSE,67,0,4,78126513,3,9,22
"swift, linux, docker, cross-compiling, swift-nio",11974,478742,registered,mojuba,TRUE,28,1,-2,78140259,3,11,27
"python, apache-spark, dataframe, pyspark",4290,3516936,registered,Neo,TRUE,33750,7,19,46228138,2,6,14
"android-studio, proxy, adb, logcat",419,11468235,registered,kartoos khan,FALSE,11,0,1,78140402,0,3,11
"c#, azure-bicep",728,295203,registered,oli,FALSE,16,0,0,78140400,1,6,14
"java, linux, shell, scripting, sh",24629,35026,registered,maxp,FALSE,46,0,-2,78076666,3,11,25
"reactjs, typescript, next.js, deployment, vercel",23,15258333,registered,volfcan,FALSE,12,0,0,78140396,0,1,6
"android, android-studio, gradle, android-sdk-tools",6499,1533690,registered,codable,TRUE,844885,15,622,39760172,3,4,7
"c#, antlr4",481,5265351,registered,Michael EstrinOne,FALSE,34,0,0,78138054,0,2,8
"c#, .net, visual-studio-2008, debugging",5401,139096,registered,tom greene,TRUE,6364,3,9,1186080,2,5,12
"react-native, android-permissions, permission-denied",629,11578082,registered,Robert S,FALSE,17,0,0,78140359,1,4,14
"asp.net-mvc, react-redux",11,23545950,registered,Mouad Abdallaoui,FALSE,10,0,-1,78140383,0,0,1
"python, airflow, task, sensors",1,23575573,registered,dds-work,FALSE,23,0,0,78139395,0,0,1
"python, python-3.x, python-imaging-library",13,18505361,registered,Watashi,TRUE,51,1,1,78138523,0,0,3
"mysql, database, amazon-web-services, amazon-rds",65,16488278,registered,Michele,TRUE,68,1,1,78108059,0,0,7
"python, multithreading, sqlalchemy, python-asyncio, concurrent.futures",57,21078218,registered,LucaM,FALSE,21,0,0,78140374,0,0,5
"colors, hex, calculation",124,15708247,registered,programming_ritual,FALSE,9,0,0,78140373,0,0,7
"openlayers, geoserver, openlayers-6",543,10798812,registered,Mahdi Mahmoodian,TRUE,1745,2,1,59156877,0,1,13
"java, gradle, javafx",792,8587732,registered,Vitaly Chura,TRUE,47,1,1,78139553,0,6,13
"python, opencv, object-detection, yolov8",1,20447311,registered,RenRe,FALSE,53,1,-1,78139153,0,0,2
"c#, wpf, xaml, data-binding, converters",16671,4279155,registered,Dominique,TRUE,66,2,-1,78075383,8,18,38
"sonarqube, sonarqube-scan, sonarqube-ops, sonarqube-web",39,7168913,registered,Vijayadhiliban,TRUE,17623,3,3,51381573,1,1,5
"c#, function, class, unity-game-engine",17,18457417,registered,user18457417,FALSE,49,1,0,78140236,0,0,5
"excel, pdf-generation, vba6",67,19699611,registered,HummBird,FALSE,300,1,0,77210882,0,0,8
"xaml, xamarin, xamarin.forms",574,4550962,registered,raV720,TRUE,107,2,2,73799378,0,2,17
"java, spring-boot",1,21842086,registered,Vansh Goel,FALSE,18,0,0,78140161,0,0,1
"haskell, concurrency, stm",9324,180258,registered,ron,FALSE,81,0,1,78132502,2,10,23
"python, tkinter, customtkinter",35,19008057,registered,Cat Hat,FALSE,32,0,0,78139211,0,0,6
"spring, spring-boot, spring-data-jpa",193,18146547,registered,Igor Meshalkin,TRUE,25,1,0,78138818,0,0,10
"r, markdown",38017,14282714,registered,Quinten,TRUE,39,1,2,78140299,6,16,33
"python, bash, zsh, prompt, venv",9,18438962,registered,bas,FALSE,27,1,-1,78139981,0,0,4
javascript,149,5701027,registered,yegorchik,TRUE,577,4,-1,66477401,0,2,9
